Episode,Distance
2140,77.0
2141,130.0
2142,106.0
2143,97.0
2144,149.0
2145,129.0
2146,149.0
2147,89.0
2148,89.0
2149,124.0
2150,118.0
2151,110.0
2152,87.0
2153,87.0
2154,110.0
2155,87.0
2156,129.0
2157,131.0
2158,108.0
2159,87.0
2160,89.0
2161,131.0
2162,87.0
2163,168.0
2164,151.0
2165,87.0
2166,91.0
2167,162.0
2168,84.0
2169,82.0
2170,176.0
2171,99.0
2172,89.0
2173,116.0
2174,89.0
2175,99.0
2176,78.0
2177,135.0
2178,89.0
2179,129.0
2180,87.0
2181,87.0
2182,89.0
2183,96.0
2184,148.0
2185,78.0
2186,81.0
2187,78.0
2188,87.0
2189,87.0
2190,97.0
2191,131.0
2192,78.0
2193,75.0
2194,87.0
2195,89.0
2196,89.0
2197,97.0
2198,152.0
2199,87.0
2200,187.0
2201,78.0
2202,87.0
2203,129.0
2204,78.0
2205,131.0
2206,87.0
2207,87.0
2208,87.0
2209,96.0
2210,116.0
2211,117.0
2212,82.0
2213,89.0
2214,87.0
2215,87.0
2216,131.0
2217,73.0
2218,108.0
2219,134.0
2220,89.0
2221,89.0
2222,91.0
2223,110.0
2224,87.0
2225,83.0
2226,91.0
2227,89.0
2228,73.0
2229,131.0
2230,89.0
2231,87.0
2232,87.0
2233,78.0
2234,78.0
2235,108.0
2236,77.0
2237,78.0
2238,78.0
2239,87.0
2240,89.0
2241,87.0
2242,170.0
2243,111.0
2244,129.0
2245,149.0
2246,71.0
2247,108.0
2248,89.0
2249,87.0
2250,132.0
2251,116.0
2252,89.0
2253,71.0
2254,131.0
2255,89.0
2256,89.0
2257,144.0
2258,110.0
2259,61.0
2260,163.0
2261,87.0
2262,87.0
2263,112.0
2264,87.0
2265,87.0
2266,78.0
2267,91.0
2268,86.0
2269,131.0
2270,91.0
2271,89.0
2272,131.0
2273,82.0
2274,87.0
2275,85.0
2276,89.0
2277,85.0
2278,82.0
2279,87.0
2280,131.0
2281,87.0
2282,136.0
2283,131.0
2284,158.0
2285,89.0
2286,78.0
2287,89.0
2288,84.0
2289,113.0
2290,98.0
2291,78.0
2292,89.0
2293,132.0
2294,86.0
2295,176.0
2296,155.0
2297,89.0
2298,78.0
2299,147.0
2300,78.0
2301,131.0
2302,87.0
2303,78.0
2304,89.0
2305,87.0
2306,87.0
2307,78.0
2308,89.0
2309,129.0
2310,87.0
2311,87.0
2312,153.0
2313,96.0
2314,131.0
2315,117.0
2316,87.0
2317,89.0
2318,96.0
2319,132.0
2320,108.0
2321,91.0
2322,140.0
2323,89.0
2324,133.0
2325,84.0
2326,121.0
2327,89.0
2328,84.0
2329,89.0
2330,158.0
2331,105.0
2332,96.0
2333,85.0
2334,87.0
2335,89.0
2336,174.0
2337,87.0
2338,87.0
2339,78.0
2340,78.0
2341,147.0
2342,91.0
2343,71.0
2344,78.0
2345,130.0
2346,87.0
2347,128.0
2348,89.0
2349,125.0
2350,122.0
2351,89.0
2352,142.0
2353,136.0
2354,87.0
2355,87.0
2356,96.0
2357,113.0
2358,87.0
2359,89.0
2360,131.0
2361,104.0
2362,106.0
2363,89.0
2364,131.0
2365,126.0
2366,89.0
2367,86.0
2368,89.0
2369,89.0
2370,89.0
2371,108.0
2372,124.0
2373,89.0
2374,89.0
2375,68.0
2376,73.0
2377,149.0
2378,140.0
2379,117.0
2380,135.0
2381,101.0
2382,149.0
2383,87.0
2384,82.0
2385,87.0
2386,106.0
2387,87.0
2388,78.0
2389,91.0
2390,150.0
2391,155.0
2392,96.0
2393,87.0
2394,176.0
2395,108.0
2396,108.0
2397,89.0
2398,134.0
2399,87.0
2400,87.0
2401,149.0
2402,89.0
2403,84.0
2404,89.0
2405,89.0
2406,91.0
2407,129.0
2408,78.0
2409,85.0
2410,89.0
2411,142.0
2412,96.0
2413,129.0
2414,78.0
2415,158.0
2416,145.0
2417,132.0
2418,87.0
2419,150.0
2420,76.0
2421,89.0
2422,86.0
2423,131.0
2424,78.0
2425,87.0
2426,96.0
2427,99.0
2428,73.0
2429,131.0
2430,89.0
2431,75.0
2432,87.0
2433,168.0
2434,133.0
2435,87.0
2436,89.0
2437,96.0
2438,89.0
2439,131.0
2440,87.0
2441,86.0
2442,87.0
2443,71.0
2444,71.0
2445,87.0
2446,81.0
2447,110.0
2448,82.0
2449,87.0
2450,89.0
2451,129.0
2452,87.0
2453,82.0
2454,89.0
2455,108.0
2456,73.0
2457,77.0
2458,134.0
2459,132.0
2460,87.0
2461,131.0
2462,87.0
2463,126.0
2464,87.0
2465,87.0
2466,103.0
2467,78.0
2468,87.0
2469,89.0
2470,87.0
2471,87.0
2472,91.0
2473,78.0
2474,75.0
2475,87.0
2476,133.0
2477,97.0
2478,87.0
2479,71.0
2480,129.0
2481,87.0
2482,163.0
2483,71.0
2484,78.0
2485,87.0
2486,87.0
2487,87.0
2488,87.0
2489,89.0
2490,73.0
2491,78.0
2492,104.0
2493,87.0
2494,71.0
2495,131.0
2496,99.0
2497,71.0
2498,89.0
2499,134.0
2500,78.0
2501,131.0
2502,87.0
2503,89.0
2504,87.0
2505,103.0
2506,89.0
2507,71.0
2508,85.0
2509,89.0
2510,78.0
2511,78.0
2512,178.0
2513,75.0
2514,108.0
2515,176.0
2516,89.0
2517,89.0
2518,108.0
2519,89.0
2520,131.0
2521,86.0
2522,80.0
2523,89.0
2524,78.0
2525,131.0
2526,131.0
2527,86.0
2528,66.0
2529,158.0
2530,133.0
2531,87.0
2532,87.0
2533,86.0
2534,85.0
2535,89.0
2536,129.0
2537,131.0
2538,110.0
2539,69.0
2540,89.0
2541,131.0
2542,87.0
2543,87.0
2544,89.0
2545,87.0
2546,87.0
2547,87.0
2548,82.0
2549,108.0
2550,108.0
2551,123.0
2552,110.0
2553,89.0
2554,89.0
2555,108.0
2556,87.0
2557,131.0
2558,82.0
2559,155.0
2560,131.0
2561,78.0
2562,87.0
2563,78.0
2564,71.0
2565,82.0
2566,87.0
2567,131.0
2568,89.0
2569,85.0
2570,87.0
2571,87.0
2572,87.0
2573,131.0
2574,91.0
2575,89.0
2576,153.0
2577,96.0
2578,131.0
2579,117.0
2580,87.0
2581,87.0
2582,89.0
2583,87.0
2584,87.0
2585,89.0
2586,153.0
2587,131.0
2588,89.0
2589,87.0
2590,87.0
2591,122.0
2592,78.0
2593,89.0
2594,81.0
2595,131.0
2596,150.0
2597,89.0
2598,89.0
2599,108.0
2600,178.0
2601,86.0
2602,87.0
2603,87.0
2604,108.0
2605,97.0
2606,129.0
2607,87.0
2608,89.0
2609,153.0
2610,131.0
2611,108.0
2612,85.0
2613,89.0
2614,129.0
2615,89.0
2616,87.0
2617,130.0
2618,87.0
2619,89.0
2620,82.0
2621,87.0
2622,87.0
2623,89.0
2624,87.0
2625,112.0
2626,87.0
2627,87.0
2628,119.0
2629,103.0
2630,87.0
2631,108.0
2632,89.0
2633,87.0
2634,87.0
2635,87.0
2636,112.0
2637,78.0
2638,89.0
2639,86.0
2640,145.0
2641,96.0
2642,108.0
2643,131.0
2644,87.0
2645,176.0
2646,87.0
2647,71.0
2648,108.0
2649,129.0
2650,96.0
2651,89.0
2652,129.0
2653,78.0
2654,80.0
2655,158.0
2656,118.0
2657,84.0
2658,78.0
2659,89.0
2660,85.0
2661,82.0
2662,116.0
2663,78.0
2664,87.0
2665,132.0
2666,95.0
2667,87.0
2668,97.0
2669,87.0
2670,87.0
2671,108.0
2672,89.0
2673,89.0
2674,152.0
2675,132.0
2676,89.0
2677,78.0
2678,89.0
2679,129.0
2680,87.0
2681,129.0
2682,87.0
2683,87.0
2684,108.0
2685,89.0
2686,97.0
2687,78.0
2688,78.0
2689,131.0
2690,87.0
2691,75.0
2692,131.0
2693,89.0
2694,89.0
2695,85.0
2696,86.0
2697,89.0
2698,86.0
2699,79.0
2700,85.0
2701,87.0
2702,108.0
2703,110.0
2704,87.0
2705,89.0
2706,87.0
2707,87.0
2708,87.0
2709,87.0
2710,112.0
2711,87.0
2712,78.0
2713,158.0
2714,87.0
2715,87.0
2716,87.0
2717,162.0
2718,78.0
2719,88.0
2720,87.0
2721,87.0
2722,87.0
2723,177.0
2724,87.0
2725,180.0
2726,136.0
2727,97.0
2728,76.0
2729,89.0
2730,71.0
2731,132.0
2732,92.0
2733,124.0
2734,108.0
2735,99.0
2736,142.0
2737,89.0
2738,87.0
2739,87.0
2740,87.0
2741,87.0
2742,87.0
2743,87.0
2744,129.0
2745,108.0
2746,174.0
2747,87.0
2748,87.0
2749,131.0
2750,89.0
2751,129.0
2752,89.0
2753,108.0
2754,89.0
2755,87.0
2756,89.0
2757,87.0
2758,87.0
2759,87.0
2760,131.0
2761,108.0
2762,87.0
2763,89.0
2764,89.0
2765,87.0
2766,89.0
2767,103.0
2768,89.0
2769,80.0
2770,87.0
2771,108.0
2772,89.0
2773,75.0
2774,89.0
2775,87.0
2776,89.0
2777,87.0
2778,89.0
2779,87.0
2780,82.0
2781,97.0
2782,95.0
2783,78.0
2784,87.0
2785,78.0
2786,78.0
2787,89.0
2788,108.0
2789,108.0
2790,127.0
2791,87.0
2792,75.0
2793,87.0
2794,87.0
2795,87.0
2796,87.0
2797,87.0
2798,78.0
2799,78.0
2800,124.0
2801,132.0
2802,87.0
2803,87.0
2804,87.0
2805,158.0
2806,73.0
2807,125.0
2808,131.0
2809,88.0
2810,131.0
2811,78.0
2812,87.0
2813,87.0
2814,136.0
2815,87.0
2816,103.0
2817,105.0
2818,89.0
2819,108.0
2820,87.0
2821,108.0
2822,89.0
2823,78.0
2824,87.0
2825,89.0
2826,89.0
2827,89.0
2828,87.0
2829,89.0
2830,87.0
2831,97.0
2832,87.0
2833,86.0
2834,89.0
2835,87.0
2836,87.0
2837,87.0
2838,87.0
2839,136.0
2840,89.0
2841,89.0
2842,87.0
2843,89.0
2844,89.0
2845,89.0
2846,129.0
2847,89.0
2848,101.0
2849,91.0
2850,96.0
2851,87.0
2852,87.0
2853,87.0
2854,150.0
2855,95.0
2856,87.0
2857,78.0
2858,89.0
2859,133.0
2860,78.0
2861,131.0
2862,77.0
2863,103.0
2864,132.0
2865,85.0
2866,82.0
2867,89.0
2868,89.0
2869,78.0
2870,73.0
2871,129.0
2872,87.0
2873,106.0
2874,87.0
2875,119.0
2876,89.0
2877,89.0
2878,78.0
2879,108.0
2880,89.0
2881,78.0
2882,89.0
2883,89.0
2884,87.0
2885,121.0
2886,87.0
2887,78.0
2888,87.0
2889,106.0
2890,91.0
2891,87.0
2892,89.0
2893,78.0
2894,78.0
2895,87.0
2896,176.0
2897,87.0
2898,82.0
2899,96.0
2900,78.0
2901,108.0
2902,71.0
2903,110.0
2904,96.0
2905,87.0
2906,89.0
2907,85.0
2908,89.0
2909,131.0
2910,73.0
2911,89.0
2912,78.0
2913,89.0
2914,97.0
2915,132.0
2916,87.0
2917,87.0
2918,155.0
2919,89.0
2920,89.0
2921,129.0
2922,89.0
2923,87.0
2924,142.0
2925,87.0
2926,87.0
2927,87.0
2928,108.0
2929,89.0
2930,85.0
2931,89.0
2932,87.0
2933,131.0
2934,82.0
2935,99.0
2936,178.0
2937,87.0
2938,131.0
2939,87.0
2940,89.0
2941,87.0
2942,87.0
2943,108.0
2944,78.0
2945,98.0
2946,119.0
2947,87.0
2948,90.0
2949,89.0
2950,87.0
2951,103.0
2952,78.0
2953,153.0
2954,91.0
2955,78.0
2956,134.0
2957,89.0
2958,87.0
2959,87.0
2960,91.0
2961,141.0
2962,105.0
2963,87.0
2964,87.0
2965,87.0
2966,86.0
2967,129.0
2968,78.0
2969,133.0
2970,173.0
2971,78.0
2972,86.0
2973,131.0
2974,80.0
2975,89.0
2976,131.0
2977,87.0
2978,97.0
2979,89.0
2980,89.0
2981,87.0
2982,107.0
2983,89.0
2984,89.0
2985,87.0
2986,87.0
2987,105.0
2988,87.0
2989,87.0
2990,87.0
2991,149.0
2992,108.0
2993,89.0
2994,87.0
2995,97.0
2996,86.0
2997,87.0
2998,87.0
2999,87.0
3000,86.0
3001,87.0
3002,87.0
3003,89.0
3004,87.0
3005,108.0
3006,89.0
3007,89.0
3008,89.0
3009,87.0
3010,82.0
3011,174.0
3012,126.0
3013,84.0
3014,87.0
3015,87.0
3016,89.0
3017,75.0
3018,89.0
3019,85.0
3020,108.0
3021,87.0
3022,78.0
3023,87.0
3024,98.0
3025,87.0
3026,89.0
3027,103.0
3028,87.0
3029,86.0
3030,87.0
3031,89.0
3032,108.0
3033,87.0
3034,75.0
3035,87.0
3036,87.0
3037,87.0
3038,87.0
3039,87.0
3040,89.0
3041,78.0
3042,89.0
3043,78.0
3044,78.0
3045,87.0
3046,75.0
3047,86.0
3048,82.0
3049,106.0
3050,87.0
3051,86.0
3052,89.0
3053,87.0
3054,78.0
3055,78.0
3056,135.0
3057,85.0
3058,87.0
3059,87.0
3060,89.0
3061,108.0
3062,89.0
3063,99.0
3064,87.0
3065,78.0
3066,91.0
3067,131.0
3068,87.0
3069,71.0
3070,89.0
3071,89.0
3072,89.0
3073,96.0
3074,87.0
3075,81.0
3076,183.0
3077,108.0
3078,106.0
3079,87.0
3080,87.0
3081,78.0
3082,78.0
3083,78.0
3084,78.0
3085,89.0
3086,78.0
3087,86.0
3088,87.0
3089,87.0
3090,158.0
3091,132.0
3092,89.0
3093,87.0
3094,89.0
3095,89.0
3096,78.0
3097,87.0
3098,91.0
3099,87.0
3100,89.0
3101,89.0
3102,78.0
3103,115.0
3104,99.0
3105,103.0
3106,89.0
3107,73.0
3108,87.0
3109,108.0
3110,160.0
3111,155.0
3112,82.0
3113,108.0
3114,110.0
3115,87.0
3116,78.0
3117,87.0
3118,108.0
3119,131.0
3120,89.0
3121,110.0
3122,131.0
3123,89.0
3124,99.0
3125,89.0
3126,89.0
3127,89.0
3128,87.0
3129,87.0
3130,87.0
3131,168.0
3132,76.0
3133,78.0
3134,108.0
3135,87.0
3136,153.0
3137,129.0
3138,87.0
3139,89.0
3140,134.0
3141,131.0
3142,78.0
3143,87.0
3144,87.0
3145,89.0
3146,78.0
3147,87.0
3148,89.0
3149,89.0
3150,89.0
3151,108.0
3152,87.0
3153,108.0
3154,89.0
3155,87.0
3156,117.0
3157,87.0
3158,89.0
3159,89.0
3160,89.0
3161,89.0
3162,86.0
3163,119.0
3164,87.0
3165,87.0
3166,86.0
3167,138.0
3168,108.0
3169,110.0
3170,89.0
3171,87.0
3172,87.0
3173,89.0
3174,87.0
3175,87.0
3176,87.0
3177,87.0
3178,85.0
3179,87.0
3180,89.0
3181,93.0
3182,110.0
3183,87.0
3184,89.0
3185,89.0
3186,157.0
3187,108.0
3188,108.0
3189,87.0
3190,87.0
3191,89.0
3192,78.0
3193,89.0
3194,153.0
3195,89.0
3196,87.0
3197,123.0
3198,87.0
3199,87.0
3200,78.0
3201,87.0
3202,87.0
3203,108.0
3204,89.0
3205,96.0
3206,87.0
3207,87.0
3208,89.0
3209,87.0
3210,123.0
3211,87.0
3212,89.0
3213,129.0
3214,107.0
3215,87.0
3216,87.0
3217,89.0
3218,87.0
3219,87.0
3220,131.0
3221,108.0
3222,86.0
3223,89.0
3224,87.0
3225,87.0
3226,89.0
3227,127.0
3228,85.0
3229,153.0
3230,87.0
3231,89.0
3232,89.0
3233,89.0
3234,87.0
3235,113.0
3236,82.0
3237,87.0
3238,87.0
3239,87.0
3240,89.0
3241,87.0
3242,108.0
3243,89.0
3244,131.0
3245,131.0
3246,87.0
3247,96.0
3248,89.0
3249,87.0
3250,87.0
3251,87.0
3252,82.0
3253,85.0
3254,89.0
3255,97.0
3256,87.0
3257,87.0
3258,87.0
3259,108.0
3260,87.0
3261,78.0
3262,87.0
3263,182.0
3264,78.0
3265,87.0
3266,87.0
3267,87.0
3268,89.0
3269,78.0
3270,89.0
3271,87.0
3272,85.0
3273,112.0
3274,96.0
3275,89.0
3276,87.0
3277,78.0
3278,87.0
3279,105.0
3280,87.0
3281,87.0
3282,87.0
3283,87.0
3284,89.0
3285,87.0
3286,87.0
3287,89.0
3288,97.0
3289,87.0
3290,87.0
3291,87.0
3292,89.0
3293,87.0
3294,131.0
3295,89.0
3296,87.0
3297,89.0
3298,78.0
3299,87.0
3300,89.0
3301,89.0
3302,108.0
3303,108.0
3304,78.0
3305,87.0
3306,108.0
3307,87.0
3308,89.0
3309,91.0
3310,131.0
3311,87.0
3312,87.0
3313,89.0
3314,78.0
3315,87.0
3316,134.0
3317,78.0
3318,89.0
3319,129.0
3320,89.0
3321,158.0
3322,87.0
3323,108.0
3324,89.0
3325,87.0
3326,89.0
3327,87.0
3328,89.0
3329,87.0
3330,132.0
3331,108.0
3332,89.0
3333,87.0
3334,108.0
3335,87.0
3336,78.0
3337,131.0
3338,87.0
3339,87.0
3340,87.0
3341,89.0
3342,87.0
3343,89.0
3344,87.0
3345,103.0
3346,87.0
3347,108.0
3348,173.0
3349,153.0
3350,87.0
3351,87.0
3352,87.0
3353,160.0
3354,84.0
3355,87.0
3356,87.0
3357,78.0
3358,99.0
3359,87.0
3360,129.0
3361,89.0
3362,87.0
3363,87.0
3364,87.0
3365,82.0
3366,87.0
3367,92.0
3368,87.0
3369,78.0
3370,87.0
3371,158.0
3372,87.0
3373,119.0
3374,78.0
3375,78.0
3376,89.0
3377,87.0
3378,89.0
3379,87.0
3380,108.0
3381,78.0
3382,131.0
3383,87.0
3384,87.0
3385,89.0
3386,89.0
3387,124.0
3388,89.0
3389,87.0
3390,87.0
3391,89.0
3392,87.0
3393,87.0
3394,89.0
3395,87.0
3396,87.0
3397,87.0
3398,87.0
3399,78.0
3400,85.0
3401,131.0
3402,87.0
3403,129.0
3404,87.0
3405,78.0
3406,89.0
3407,87.0
3408,108.0
3409,89.0
3410,106.0
3411,87.0
3412,87.0
3413,87.0
3414,87.0
3415,89.0
3416,134.0
3417,87.0
3418,131.0
3419,87.0
3420,87.0
3421,87.0
3422,131.0
3423,89.0
3424,110.0
3425,91.0
3426,87.0
3427,78.0
3428,87.0
3429,87.0
3430,87.0
3431,73.0
3432,89.0
3433,89.0
3434,87.0
3435,78.0
3436,87.0
3437,75.0
3438,87.0
3439,89.0
3440,78.0
3441,129.0
3442,153.0
3443,87.0
3444,87.0
3445,89.0
3446,174.0
3447,131.0
3448,115.0
3449,78.0
3450,78.0
3451,89.0
3452,89.0
3453,87.0
3454,87.0
3455,131.0
3456,89.0
3457,87.0
3458,89.0
3459,132.0
3460,87.0
3461,138.0
3462,87.0
3463,87.0
3464,132.0
3465,131.0
3466,89.0
3467,82.0
3468,131.0
3469,108.0
3470,89.0
3471,87.0
3472,87.0
3473,78.0
3474,87.0
3475,89.0
3476,75.0
3477,89.0
3478,108.0
3479,85.0
3480,131.0
3481,105.0
3482,87.0
3483,87.0
3484,87.0
3485,108.0
3486,131.0
3487,131.0
3488,153.0
3489,86.0
3490,131.0
3491,78.0
3492,71.0
3493,87.0
3494,89.0
3495,89.0
3496,134.0
3497,89.0
3498,131.0
3499,89.0
3500,87.0
3501,89.0
3502,87.0
3503,108.0
3504,87.0
3505,155.0
3506,87.0
3507,66.0
3508,80.0
3509,80.0
3510,87.0
3511,89.0
3512,89.0
3513,87.0
3514,87.0
3515,71.0
3516,78.0
3517,87.0
3518,131.0
3519,87.0
3520,110.0
3521,87.0
3522,129.0
3523,89.0
3524,87.0
3525,89.0
3526,138.0
3527,87.0
3528,89.0
3529,124.0
3530,87.0
3531,106.0
3532,87.0
3533,87.0
3534,89.0
3535,78.0
3536,78.0
3537,87.0
3538,87.0
3539,108.0
3540,87.0
3541,87.0
3542,87.0
3543,89.0
3544,174.0
3545,89.0
3546,89.0
3547,89.0
3548,87.0
3549,89.0
3550,89.0
3551,129.0
3552,89.0
3553,87.0
3554,131.0
3555,108.0
3556,87.0
3557,87.0
3558,89.0
3559,131.0
3560,89.0
3561,87.0
3562,135.0
3563,78.0
3564,87.0
3565,89.0
3566,87.0
3567,87.0
3568,78.0
3569,87.0
3570,78.0
3571,87.0
3572,89.0
3573,89.0
3574,87.0
3575,89.0
3576,91.0
3577,108.0
3578,87.0
3579,78.0
3580,87.0
3581,87.0
3582,89.0
3583,87.0
3584,78.0
3585,85.0
3586,80.0
3587,87.0
3588,87.0
3589,78.0
3590,87.0
3591,89.0
3592,78.0
3593,87.0
3594,89.0
3595,108.0
3596,134.0
3597,97.0
3598,89.0
3599,87.0
3600,87.0
3601,131.0
3602,89.0
3603,87.0
3604,89.0
3605,131.0
3606,129.0
3607,89.0
3608,87.0
3609,89.0
3610,89.0
3611,108.0
3612,131.0
3613,89.0
3614,87.0
3615,87.0
3616,108.0
3617,87.0
3618,87.0
3619,108.0
3620,89.0
3621,78.0
3622,89.0
3623,131.0
3624,89.0
3625,71.0
3626,78.0
3627,108.0
3628,89.0
3629,87.0
3630,89.0
3631,87.0
3632,89.0
3633,87.0
3634,89.0
3635,89.0
3636,87.0
3637,89.0
3638,78.0
3639,87.0
3640,87.0
3641,78.0
3642,87.0
3643,87.0
3644,87.0
3645,89.0
3646,89.0
3647,87.0
3648,131.0
3649,78.0
3650,89.0
3651,87.0
3652,87.0
3653,78.0
3654,110.0
3655,89.0
3656,87.0
3657,87.0
3658,131.0
3659,87.0
3660,96.0
3661,87.0
3662,87.0
3663,87.0
3664,87.0
3665,82.0
3666,96.0
3667,87.0
3668,108.0
3669,87.0
3670,87.0
3671,87.0
3672,108.0
3673,78.0
3674,87.0
3675,87.0
3676,87.0
3677,87.0
3678,87.0
3679,108.0
3680,89.0
3681,87.0
3682,87.0
3683,132.0
3684,131.0
3685,87.0
3686,108.0
3687,87.0
3688,87.0
3689,89.0
3690,87.0
3691,89.0
3692,89.0
3693,87.0
3694,87.0
3695,87.0
3696,131.0
3697,87.0
3698,131.0
3699,71.0
3700,87.0
3701,87.0
3702,87.0
3703,87.0
3704,131.0
3705,87.0
3706,87.0
3707,87.0
3708,133.0
3709,131.0
3710,87.0
3711,87.0
3712,108.0
3713,110.0
3714,129.0
3715,108.0
3716,71.0
3717,87.0
3718,103.0
3719,96.0
3720,82.0
3721,71.0
3722,96.0
3723,87.0
3724,86.0
3725,87.0
3726,87.0
3727,82.0
3728,108.0
3729,129.0
3730,87.0
3731,87.0
3732,87.0
3733,87.0
3734,87.0
3735,87.0
3736,87.0
3737,87.0
3738,89.0
3739,108.0
3740,96.0
3741,87.0
3742,87.0
3743,87.0
3744,82.0
3745,87.0
3746,87.0
3747,87.0
3748,89.0
3749,89.0
3750,87.0
3751,87.0
3752,152.0
3753,87.0
3754,87.0
3755,149.0
3756,96.0
3757,131.0
3758,87.0
3759,89.0
3760,87.0
3761,87.0
3762,87.0
3763,87.0
3764,87.0
3765,96.0
3766,87.0
3767,131.0
3768,86.0
3769,96.0
3770,108.0
3771,110.0
3772,108.0
3773,87.0
3774,96.0
3775,147.0
3776,89.0
3777,96.0
3778,87.0
3779,87.0
3780,82.0
3781,96.0
3782,87.0
3783,87.0
3784,96.0
3785,87.0
3786,87.0
3787,96.0
3788,87.0
3789,87.0
3790,97.0
3791,87.0
3792,82.0
3793,87.0
3794,82.0
3795,87.0
3796,134.0
3797,87.0
3798,108.0
3799,82.0
3800,89.0
3801,87.0
3802,87.0
3803,87.0
3804,87.0
3805,91.0
3806,89.0
3807,87.0
3808,87.0
3809,87.0
3810,87.0
3811,89.0
3812,87.0
3813,89.0
3814,89.0
3815,71.0
3816,131.0
3817,87.0
3818,89.0
3819,89.0
3820,89.0
3821,87.0
3822,87.0
3823,87.0
3824,92.0
3825,87.0
3826,89.0
3827,87.0
3828,89.0
3829,96.0
3830,131.0
3831,108.0
3832,87.0
3833,82.0
3834,87.0
3835,87.0
3836,89.0
3837,96.0
3838,87.0
3839,87.0
3840,131.0
3841,87.0
3842,149.0
3843,87.0
3844,150.0
3845,87.0
3846,71.0
3847,87.0
3848,124.0
3849,87.0
3850,108.0
3851,108.0
3852,96.0
3853,108.0
3854,96.0
3855,87.0
3856,87.0
3857,87.0
3858,89.0
3859,87.0
3860,87.0
3861,87.0
3862,87.0
3863,87.0
3864,96.0
3865,87.0
3866,71.0
3867,82.0
3868,89.0
3869,89.0
3870,87.0
3871,82.0
3872,96.0
3873,131.0
3874,87.0
3875,108.0
3876,87.0
3877,89.0
3878,108.0
3879,87.0
3880,82.0
3881,71.0
3882,131.0
3883,87.0
3884,87.0
3885,87.0
3886,98.0
3887,87.0
3888,87.0
3889,87.0
3890,87.0
3891,87.0
3892,87.0
3893,108.0
3894,87.0
3895,87.0
3896,87.0
3897,96.0
3898,87.0
3899,89.0
3900,87.0
3901,153.0
3902,108.0
3903,87.0
3904,110.0
3905,117.0
3906,96.0
3907,87.0
3908,108.0
3909,87.0
3910,87.0
3911,96.0
3912,71.0
3913,91.0
3914,85.0
3915,89.0
3916,87.0
3917,81.0
3918,87.0
3919,87.0
3920,87.0
3921,96.0
3922,131.0
3923,87.0
3924,131.0
3925,87.0
3926,87.0
3927,87.0
3928,96.0
3929,87.0
3930,131.0
3931,87.0
3932,87.0
3933,99.0
3934,131.0
3935,87.0
3936,108.0
3937,108.0
3938,89.0
3939,87.0
3940,87.0
3941,71.0
3942,87.0
3943,131.0
3944,96.0
3945,89.0
3946,87.0
3947,123.0
3948,87.0
3949,87.0
3950,82.0
3951,87.0
3952,87.0
3953,87.0
3954,87.0
3955,87.0
3956,87.0
3957,82.0
3958,96.0
3959,89.0
3960,87.0
3961,82.0
3962,87.0
3963,131.0
3964,126.0
3965,87.0
3966,131.0
3967,108.0
3968,82.0
3969,131.0
3970,87.0
3971,87.0
3972,87.0
3973,87.0
3974,87.0
3975,87.0
3976,87.0
3977,87.0
3978,87.0
3979,108.0
3980,89.0
3981,87.0
3982,87.0
3983,87.0
3984,89.0
3985,87.0
3986,108.0
3987,87.0
3988,96.0
3989,87.0
3990,87.0
3991,87.0
3992,129.0
3993,87.0
3994,87.0
3995,87.0
3996,87.0
3997,78.0
3998,96.0
3999,132.0
4000,87.0
4001,108.0
4002,89.0
4003,115.0
4004,87.0
4005,87.0
4006,89.0
4007,87.0
4008,87.0
4009,87.0
4010,87.0
4011,87.0
4012,87.0
4013,87.0
4014,82.0
4015,87.0
4016,82.0
4017,87.0
4018,89.0
4019,131.0
4020,108.0
4021,89.0
4022,87.0
4023,87.0
4024,87.0
4025,89.0
4026,87.0
4027,131.0
4028,131.0
4029,91.0
4030,87.0
4031,82.0
4032,87.0
4033,87.0
4034,110.0
4035,131.0
4036,129.0
4037,154.0
4038,87.0
4039,87.0
4040,82.0
4041,89.0
4042,87.0
4043,89.0
4044,89.0
4045,87.0
4046,87.0
4047,87.0
4048,82.0
4049,87.0
4050,108.0
4051,98.0
4052,89.0
4053,82.0
4054,87.0
4055,149.0
4056,131.0
4057,87.0
4058,108.0
4059,87.0
4060,87.0
4061,89.0
4062,87.0
4063,89.0
4064,87.0
4065,78.0
4066,87.0
4067,108.0
4068,87.0
4069,87.0
4070,87.0
4071,87.0
4072,87.0
4073,87.0
4074,87.0
4075,89.0
4076,108.0
4077,108.0
4078,87.0
4079,87.0
4080,87.0
4081,87.0
4082,87.0
4083,87.0
4084,108.0
4085,87.0
4086,87.0
4087,89.0
4088,87.0
4089,87.0
4090,87.0
4091,87.0
4092,129.0
4093,87.0
4094,71.0
4095,87.0
4096,87.0
4097,87.0
4098,173.0
4099,87.0
4100,82.0
4101,87.0
4102,87.0
4103,87.0
4104,87.0
4105,87.0
4106,87.0
4107,87.0
4108,87.0
4109,71.0
4110,131.0
4111,89.0
4112,87.0
4113,87.0
4114,108.0
4115,87.0
4116,87.0
4117,131.0
4118,108.0
4119,87.0
4120,87.0
4121,89.0
4122,87.0
4123,87.0
4124,87.0
4125,87.0
4126,97.0
4127,87.0
4128,96.0
4129,131.0
4130,87.0
4131,87.0
4132,87.0
4133,87.0
4134,87.0
4135,87.0
4136,87.0
4137,87.0
